"","country","year","p","thr","avg","topavg","minp"
"41","URY","2010",0.993,1017956.81699325,1052114.29229519,2139648.33164368,0.259999990463257
"42","URY","2010",0.994,1091616.21607804,1135503.23929547,2320904.00486842,0.259999990463257
"43","URY","2010",0.995,1183622.34968354,1245449.33436797,2557984.15798301,0.259999990463257
"44","URY","2010",0.996,1313223.32016575,1402173.84084108,2886117.86388677,0.259999990463257
"45","URY","2010",0.997,1511179.22897663,1662758.19263044,3380765.87156867,0.259999990463257
"46","URY","2010",0.998,1854664.73983133,2176921.30435191,4239769.71103778,0.259999990463257
"47","URY","2010",0.999,2639613.81544021,2708621.73616912,6302618.11772366,0.259999990463257
"48","URY","2010",0.9991,2778777.48778122,2850336.5025346,6701951.04900745,0.259999990463257
"49","URY","2010",0.9992,2940108.93489857,3040632.50263407,7183402.86731649,0.259999990463257
"50","URY","2010",0.9993,3146936.32419509,3278394.72460194,7775227.20512818,0.259999990463257
"51","URY","2010",0.9994,3409272.27154835,3608536.32110704,8524699.28521573,0.259999990463257
"52","URY","2010",0.9995,3804110.27582518,4024298.98490666,9507931.87803727,0.259999990463257
"53","URY","2010",0.9996,4252101.10857198,4579768.26900751,10878840.1013195,0.259999990463257
"54","URY","2010",0.9997,4906469.05062395,5466522.60270153,12978530.7120925,0.259999990463257
"55","URY","2010",0.9998,6061840.2853743,7110493.67352681,16734534.7667881,0.259999990463257
"56","URY","2010",0.9999,8513206.18361466,26358575.8600493,26358575.8600493,0.259999990463257
"57","URY","2011",0.9,324562.040118909,333180.468673526,655114.878638559,0.25
"58","URY","2011",0.91,342237.203846707,351201.752977037,690885.368634674,0.25
"59","URY","2011",0.92,361541.023866488,373829.952384853,733345.820591879,0.25
"60","URY","2011",0.93,387337.042268716,401989.557585919,784705.23033574,0.25
"61","URY","2011",0.94,418273.633578982,437801.113959126,848491.175794044,0.25
"62","URY","2011",0.95,459051.14553839,482339.579514764,930629.188161028,0.25
"63","URY","2011",0.96,510222.017475403,547614.038780863,1042701.59032259,0.25
"64","URY","2011",0.97,590705.091294896,648036.935636116,1207730.77416984,0.25
"65","URY","2011",0.98,715182.635616027,821760.08584023,1487577.6934367,0.25
"66","URY","2011",0.99,972619.036904499,994645.153458606,2153395.30103316,0.25
"67","URY","2011",0.991,1017947.16391299,1045116.15988379,2282145.31743033,0.25
"68","URY","2011",0.992,1075110.63310753,1106889.1084866,2436773.96212365,0.25
"69","URY","2011",0.993,1141619.33102739,1183042.62920555,2626757.51264323,0.25
"70","URY","2011",0.994,1229134.12064335,1280929.77250164,2867376.65988284,0.25
"71","URY","2011",0.995,1337272.14724506,1408017.23664783,3184666.03735908,0.25
"72","URY","2011",0.996,1486955.22273221,1597783.01634203,3628828.2375369,0.25
"73","URY","2011",0.997,1728961.29831324,1913235.90548165,4305843.31126852,0.25
"74","URY","2011",0.998,2139078.00958419,2529012.80293301,5502147.01416196,0.25
"75","URY","2011",0.999,3060562.64875775,3146177.36267537,8475281.2253909,0.25
"76","URY","2011",0.9991,3235032.78479797,3325536.82870727,9067403.87680366,0.25
"77","URY","2011",0.9992,3425582.38695946,3549040.57495946,9785137.25781561,0.25
"78","URY","2011",0.9993,3681905.93325018,3818017.782408,10676008.2125092,0.25
"79","URY","2011",0.9994,3986370.97543422,4199982.17106955,11819006.6175258,0.25
"80","URY","2011",0.9995,4445321.32815663,4736260.1430279,13342811.5068168,0.25
"81","URY","2011",0.9996,5016293.80174267,5383668.58540843,15494449.3477634,0.25
"82","URY","2011",0.9997,5768746.963517,6398287.05843065,18864709.6018855,0.25
"83","URY","2011",0.9998,7268930.04333362,8814186.79802815,25097920.8736129,0.25
"84","URY","2011",0.9999,11187959.4728876,41381654.9491976,41381654.9491975,0.25
"85","URY","2012",0.9,378549.049919815,389151.510685138,766253.725886821,0.239999994635582
"86","URY","2012",0.91,399811.261382065,410206.191366093,808153.972020341,0.239999994635582
"87","URY","2012",0.92,422989.920384227,437700.796168027,857897.444602122,0.239999994635582
"88","URY","2012",0.93,453793.787921477,471766.568184318,917925.537235564,0.239999994635582
"89","URY","2012",0.94,491593.10404002,514676.745074994,992285.365410772,0.239999994635582
"90","URY","2012",0.95,539643.061264806,568647.901930572,1087807.08947793,0.239999994635582
"91","URY","2012",0.96,604660.934714769,651372.781990024,1217596.88636477,0.239999994635582
"92","URY","2012",0.97,703958.906073341,772971.160443662,1406338.25448968,0.239999994635582
"93","URY","2012",0.98,852801.639904367,980279.526571555,1723021.80151269,0.239999994635582
"94","URY","2012",0.99,1155361.92195352,1180751.39342087,2465764.07645382,0.239999994635582
"95","URY","2012",0.991,1208236.07140326,1238791.24302024,2608543.26345748,0.239999994635582
"96","URY","2012",0.992,1271014.63291464,1309833.99150354,2779762.26601214,0.239999994635582
"97","URY","2012",0.993,1351777.31102115,1397837.51850422,2989752.01951337,0.239999994635582
"98","URY","2012",0.994,1447052.12520345,1505141.78178146,3255071.10301489,0.239999994635582
"99","URY","2012",0.995,1569893.29082366,1652243.9828713,3605056.96726158,0.239999994635582
"100","URY","2012",0.996,1741943.70822916,1868845.52049189,4093260.21335915,0.239999994635582
"101","URY","2012",0.997,2009836.65079631,2221906.6186548,4834731.77764823,0.239999994635582
"102","URY","2012",0.998,2476338.95473519,2913321.11495593,6141144.35714495,0.239999994635582
"103","URY","2012",0.999,3499786.01657806,3595636.36773332,9368967.59933398,0.239999994635582
"104","URY","2012",0.9991,3690722.67502873,3797111.81927377,10010448.8472895,0.239999994635582
"105","URY","2012",0.9992,3911230.62490748,4029851.25502295,10787115.9757914,0.239999994635582
"106","URY","2012",0.9993,4163476.01959306,4327118.3428126,11752439.5073296,0.239999994635582
"107","URY","2012",0.9994,4516297.36064362,4723301.24180528,12989993.0347488,0.239999994635582
"108","URY","2012",0.9995,4945812.03896916,5267698.32996251,14643331.3933372,0.239999994635582
"109","URY","2012",0.9996,5635403.43072339,6114847.21801814,16987239.6591802,0.239999994635582
"110","URY","2012",0.9997,6668854.59759235,7439006.91584263,20611370.4729049,0.239999994635582
"111","URY","2012",0.9998,8368848.13627408,10194411.7600662,27197552.2514361,0.239999994635582
"112","URY","2012",0.9999,12705471.0754171,44200692.7428059,44200692.7428058,0.239999994635582
"113","URY","2013",0.9,427641.334616225,438620.980535724,856957.979815747,0.219999998807907
"114","URY","2013",0.91,449230.480953138,460209.451791024,903439.868624639,0.219999998807907
"115","URY","2013",0.92,474137.541181343,489717.579270932,958843.67072884,0.219999998807907
"116","URY","2013",0.93,506536.161784264,525675.361898482,1025861.68379426,0.219999998807907
"117","URY","2013",0.94,546975.135977317,571495.462881806,1109226.07077688,0.219999998807907
"118","URY","2013",0.95,598180.440167499,628063.736441321,1216772.1923559,0.219999998807907
"119","URY","2013",0.96,664803.12702976,713387.515530422,1363949.30633454,0.219999998807907
"120","URY","2013",0.97,768392.266696725,841023.753216273,1580803.23660259,0.219999998807907
"121","URY","2013",0.98,927031.418466157,1063620.67768542,1950692.97829574,0.219999998807907
"122","URY","2013",0.99,1251470.61760229,1279883.78073814,2837765.27890607,0.219999998807907
"123","URY","2013",0.991,1310044.08176567,1342424.36164048,3010863.22314695,0.219999998807907
"124","URY","2013",0.992,1377760.24743441,1418684.24040986,3219418.08083525,0.219999998807907
"125","URY","2013",0.993,1462983.95369198,1515830.85917785,3476665.7723246,0.219999998807907
"126","URY","2013",0.994,1572171.89692141,1637248.41247019,3803471.59118239,0.219999998807907
"127","URY","2013",0.995,1709855.08795777,1803521.90080529,4236716.22692483,0.219999998807907
"128","URY","2013",0.996,1909094.85153582,2051742.04972157,4845014.80845471,0.219999998807907
"129","URY","2013",0.997,2213344.31368959,2446120.22375331,5776105.72803243,0.219999998807907
"130","URY","2013",0.998,2735774.38898454,3232793.15578301,7441098.48017198,0.219999998807907
"131","URY","2013",0.999,3937537.75530052,4063660.35682413,11649403.8045609,0.219999998807907
"132","URY","2013",0.9991,4181121.96942493,4311884.79252971,12492264.1876427,0.219999998807907
"133","URY","2013",0.9992,4437122.44732721,4590388.73710105,13514811.6120317,0.219999998807907
"134","URY","2013",0.9993,4751710.99462072,4953865.50320034,14789729.165593,0.219999998807907
"135","URY","2013",0.9994,5170573.01385804,5385349.87768391,16429039.7759915,0.219999998807907
"136","URY","2013",0.9995,5650806.25454831,5985294.60538505,18637777.7556525,0.219999998807907
"137","URY","2013",0.9996,6374123.05117228,6846946.35920062,21800898.5432185,0.219999998807907
"138","URY","2013",0.9997,7422285.8941255,8546060.87310924,26785549.27123,0.219999998807907
"139","URY","2013",0.9998,9928409.37968764,12095412.2109553,35905293.4702904,0.219999998807907
"140","URY","2013",0.9999,15197503.1781084,59715174.7296255,59715174.7296255,0.219999998807907
"141","URY","2014",0.9,486139.120430877,497162.117880825,980918.438084268,0.209999993443489
"142","URY","2014",0.91,507982.934323926,522975.849527007,1034669.14032909,0.209999993443489
"143","URY","2014",0.92,538956.069723641,556942.864926747,1098630.80167936,0.209999993443489
"144","URY","2014",0.93,576235.908196249,598341.763484492,1176014.79264401,0.209999993443489
"145","URY","2014",0.94,622617.575374373,650597.999115193,1272293.63083727,0.209999993443489
"146","URY","2014",0.95,679066.886589031,716915.493402784,1396632.75718168,0.209999993443489
"147","URY","2014",0.96,760373.959113667,815982.976326232,1566562.07312641,0.209999993443489
"148","URY","2014",0.97,879001.21997461,961282.326358229,1816755.10539313,0.209999993443489
"149","URY","2014",0.98,1059629.54271739,1219444.92367364,2244491.49491058,0.209999993443489
"150","URY","2014",0.99,1439169.52730211,1472635.25949372,3269538.06614753,0.209999993443489
"151","URY","2014",0.991,1508465.7534725,1549082.65494654,3469193.9335535,0.209999993443489
"152","URY","2014",0.992,1593235.43235774,1645722.29905372,3709207.84337937,0.209999993443489
"153","URY","2014",0.993,1702496.45749384,1764897.51100787,4003991.49256875,0.209999993443489
"154","URY","2014",0.994,1834100.56160714,1919786.35817507,4377173.8228289,0.209999993443489
"155","URY","2014",0.995,2009390.66808254,2129146.84573564,4868651.31575966,0.209999993443489
"156","URY","2014",0.996,2261496.60085961,2436846.43444655,5553527.43326567,0.209999993443489
"157","URY","2014",0.997,2646529.69446505,2935357.27372713,6592421.09953871,0.209999993443489
"158","URY","2014",0.998,3293582.73230126,3893616.68326918,8420953.0124445,0.209999993443489
"159","URY","2014",0.999,4759359.28514159,4894280.74034496,12948289.3416198,0.209999993443489
"160","URY","2014",0.9991,5026582.05381903,5167723.61504828,13843179.1862058,0.209999993443489
"161","URY","2014",0.9992,5314418.08265961,5501441.80929532,14927611.1326004,0.209999993443489
"162","URY","2014",0.9993,5700341.12201468,5951826.96315994,16274206.7502151,0.209999993443489
"163","URY","2014",0.9994,6230390.50224119,6596109.55521806,17994603.3813907,0.209999993443489
"164","URY","2014",0.9995,6974843.8875107,7422468.81994239,20274302.1466247,0.209999993443489
"165","URY","2014",0.9996,7911582.78608294,8580307.34418015,23487260.4782944,0.209999993443489
"166","URY","2014",0.9997,9413728.62115038,10664714.0573853,28456244.856338,0.209999993443489
"167","URY","2014",0.9998,12510414.6695006,15622261.6273266,37352010.2558143,0.209999993443489
"168","URY","2014",0.9999,19481755.4652458,59081758.8843021,59081758.884302,0.209999993443489
"169","URY","2015",0.9,541230.935084718,552781.115361654,1110074.66901311,0.200000002980232
"170","URY","2015",0.91,564785.739430501,580905.748765969,1171996.17497438,0.200000002980232
"171","URY","2015",0.92,598327.501817171,617779.298543061,1245882.47825044,0.200000002980232
"172","URY","2015",0.93,638864.842454356,663365.158637829,1335611.50392292,0.200000002980232
"173","URY","2015",0.94,690191.014225984,721298.340611198,1447652.56147043,0.200000002980232
"174","URY","2015",0.95,752960.3939657,794206.510417837,1592923.40564228,0.200000002980232
"175","URY","2015",0.96,841845.482432884,904108.3793245,1792602.62944839,0.200000002980232
"176","URY","2015",0.97,974658.047296659,1066803.92121716,2088767.37948968,0.200000002980232
"177","URY","2015",0.98,1176865.48997759,1356891.80564555,2599749.10862595,0.200000002980232
"178","URY","2015",0.99,1609449.42524889,1648589.10211397,3842606.41160635,0.200000002980232
"179","URY","2015",0.991,1690322.91766796,1736598.67206228,4086386.11266106,0.200000002980232
"180","URY","2015",0.992,1786972.57208492,1846906.55034788,4380109.5427359,0.200000002980232
"181","URY","2015",0.993,1908913.92610227,1981982.47615255,4741995.68450562,0.200000002980232
"182","URY","2015",0.994,2061772.74594944,2157163.98238047,5201997.8858978,0.200000002980232
"183","URY","2015",0.995,2265935.85732475,2399568.84485163,5810964.66660126,0.200000002980232
"184","URY","2015",0.996,2556225.20269774,2764647.29711461,6663813.62203867,0.200000002980232
"185","URY","2015",0.997,3008000.18748994,3344656.89492312,7963535.7303467,0.200000002980232
"186","URY","2015",0.998,3749557.52498357,4459850.29409774,10272975.1480585,0.200000002980232
"187","URY","2015",0.999,5514647.86126788,5693023.50081106,16086100.0020192,0.200000002980232
"188","URY","2015",0.9991,5882118.22701334,6071162.84556059,17240886.2799311,0.200000002980232
"189","URY","2015",0.9992,6264739.27755696,6499984.02521342,18637101.7092272,0.200000002980232
"190","URY","2015",0.9993,6756680.25139381,7071412.50276708,20370975.6640861,0.200000002980232
"191","URY","2015",0.9994,7392526.77503043,7808159.84066158,22587569.5243054,0.200000002980232
"192","URY","2015",0.9995,8263539.47653068,8792050.20975198,25543451.4610336,0.200000002980232
"193","URY","2015",0.9996,9465729.61957451,10270909.2012384,29731301.7738528,0.200000002980232
"194","URY","2015",0.9997,11273752.4245729,13061193.6474228,36218099.2980648,0.200000002980232
"195","URY","2015",0.9998,15278565.2841788,18531454.1414174,47796552.1233859,0.200000002980232
"196","URY","2015",0.9999,23335209.784781,77061650.1053543,77061650.1053542,0.200000002980232
"197","URY","2016",0.9,606348.803949376,616894.208376489,1281431.47283031,0.209999993443489
"198","URY","2016",0.91,632396.833690147,651225.630653827,1355268.94665851,0.209999993443489
"199","URY","2016",0.92,671153.115957221,693488.428017553,1443274.3611591,0.209999993443489
"200","URY","2016",0.93,717598.024680351,745661.215012742,1550386.63732217,0.209999993443489
"201","URY","2016",0.94,775297.64036265,809587.66392925,1684507.54104041,0.209999993443489
"202","URY","2016",0.95,845052.904880255,891936.078561691,1859491.51646265,0.209999993443489
"203","URY","2016",0.96,946023.013381849,1015924.18870613,2101380.37593788,0.209999993443489
"204","URY","2016",0.97,1094415.4955703,1199280.99691628,2463199.10501513,0.209999993443489
"205","URY","2016",0.98,1326294.15464794,1537066.74348091,3095158.15906456,0.209999993443489
"206","URY","2016",0.99,1835608.25954164,1884627.79520271,4653249.57464821,0.209999993443489
"207","URY","2016",0.991,1937514.75150442,1996547.89815425,4960874.21680882,0.209999993443489
"208","URY","2016",0.992,2058822.66095793,2130837.74190957,5331415.00664064,0.209999993443489
"209","URY","2016",0.993,2208680.98863662,2304572.77508036,5788640.33017365,0.209999993443489
"210","URY","2016",0.994,2408062.94422495,2527064.33172715,6369318.25602253,0.209999993443489
"211","URY","2016",0.995,2664889.48116518,2843408.14897001,7137769.04088161,0.209999993443489
"212","URY","2016",0.996,3046124.30901175,3320585.79016058,8211359.26385952,0.209999993443489
"213","URY","2016",0.997,3634196.92096204,4083925.26016494,9841617.08842583,0.209999993443489
"214","URY","2016",0.998,4637941.3495625,5638201.23793127,12720463.0025563,0.209999993443489
"215","URY","2016",0.999,7115240.93428565,7331500.52462306,19802724.7671813,0.209999993443489
"216","URY","2016",0.9991,7596260.32167516,7833153.67496851,21188416.3496876,0.209999993443489
"217","URY","2016",0.9992,8101915.0016247,8427639.95731939,22857824.1840272,0.209999993443489
"218","URY","2016",0.9993,8780095.92942711,9257945.10773359,24919279.0735566,0.209999993443489
"219","URY","2016",0.9994,9764967.52490793,10295819.9977256,27529501.4011932,0.209999993443489
"220","URY","2016",0.9995,10883439.2665963,11591822.3780259,30976237.681886,0.209999993443489
"221","URY","2016",0.9996,12386728.526604,13500044.6525759,35822341.5078497,0.209999993443489
"222","URY","2016",0.9997,14916282.2752893,17203136.5186731,43263107.1262825,0.209999993443489
"223","URY","2016",0.9998,20158073.3634959,25170495.8784896,56293092.4300873,0.209999993443489
"224","URY","2016",0.9999,33517815.8077921,87415688.9816849,87415688.9816849,0.209999993443489
"225","ARG","2000",0.9,0,0,8237.96138680656,0.980001449584961
"226","ARG","2000",0.91,0,0,9153.29042978507,0.980001449584961
"227","ARG","2000",0.92,0,0,10297.4517335082,0.980001449584961
"228","ARG","2000",0.93,0,0,11768.5162668665,0.980001449584961
"229","ARG","2000",0.94,0,0,13729.9356446776,0.980001449584961
"230","ARG","2000",0.95,0,0,16475.9227736131,0.980001449584961
"231","ARG","2000",0.96,0,0,20594.9034670164,0.980001449584961
"232","ARG","2000",0.97,0,0,27459.8712893552,0.980001449584961
"233","ARG","2000",0.98,0,16767.2331998297,41189.8069340328,0.980001449584961
"234","ARG","2000",0.99,27015.8692703197,28371.9477332679,65612.3806682359,0.980001449584961
"235","ARG","2000",0.991,29757.4490621873,31168.6218113988,69750.206549899,0.980001449584961
"236","ARG","2000",0.992,32583.2248789598,34033.8239179097,74572.9046422115,0.980001449584961
"237","ARG","2000",0.993,35541.8064417563,37283.3395368226,80364.2018885403,0.980001449584961
"238","ARG","2000",0.994,39197.2423315998,41495.244427497,87544.3456138266,0.980001449584961
"239","ARG","2000",0.995,43965.3397709465,46733.609244908,96754.1658510926,0.980001449584961
"240","ARG","2000",0.996,49678.6708418676,53285.5100793142,109259.305002639,0.980001449584961
"241","ARG","2000",0.997,57490.1559099795,64081.4681884005,127917.236643747,0.980001449584961
"242","ARG","2000",0.998,72762.7315674738,87327.1642329257,159835.12087142,0.980001449584961
"243","ARG","2000",0.999,106030.410345623,108752.013002089,232343.077509914,0.980001449584961
"244","ARG","2000",0.9991,111657.930519186,115026.627091073,246075.418010782,0.980001449584961
"245","ARG","2000",0.9992,118680.386068592,123031.990752203,262456.516875744,0.980001449584961
"246","ARG","2000",0.9993,127802.528408211,133561.18631233,282374.306321961,0.980001449584961
"247","ARG","2000",0.9994,139890.442218774,147543.856490699,307176.492990228,0.980001449584961
"248","ARG","2000",0.9995,155970.555132259,166262.729073826,339103.020290126,0.980001449584961
"249","ARG","2000",0.9996,177701.516203012,192188.885100942,382313.09309419,0.980001449584961
"250","ARG","2000",0.9997,208791.113798429,232034.583066238,445687.829092009,0.980001449584961
"251","ARG","2000",0.9998,260610.56700409,310455.763690968,552514.452104895,0.980001449584961
"252","ARG","2000",0.9999,382430.462951478,794573.140518822,794573.140518823,0.980001449584961
"253","ARG","2001",0.9,0,0,5947.04101012554,0.984596729278564
"254","ARG","2001",0.91,0,0,6607.82334458394,0.984596729278564
"255","ARG","2001",0.92,0,0,7433.80126265693,0.984596729278564
"256","ARG","2001",0.93,0,0,8495.77287160792,0.984596729278564
"257","ARG","2001",0.94,0,0,9911.73501687591,0.984596729278564
"258","ARG","2001",0.95,0,0,11894.0820202511,0.984596729278564
"259","ARG","2001",0.96,0,0,14867.6025253138,0.984596729278564
"260","ARG","2001",0.97,0,0,19823.4700337518,0.984596729278564
"261","ARG","2001",0.98,0,8985.3468499485,29735.2050506277,0.984596729278564
"262","ARG","2001",0.99,20991.2432914735,22080.5562969184,50485.0632513069,0.984596729278564
"263","ARG","2001",0.991,23229.5077463785,24511.0719797586,53641.1195795723,0.984596729278564
"264","ARG","2001",0.992,25866.1812495582,27384.4888394743,57282.375529549,0.984596729278564
"265","ARG","2001",0.993,28992.9044266404,30800.3953552543,61553.5021995596,0.984596729278564
"266","ARG","2001",0.994,32718.1910064676,34885.3095746908,66679.0200069439,0.984596729278564
"267","ARG","2001",0.995,37195.457346628,39851.2080096089,73037.7620933945,0.984596729278564
"268","ARG","2001",0.996,42723.8276918861,46192.7305118545,81334.4006143408,0.984596729278564
"269","ARG","2001",0.997,50076.4703751697,55195.5924516418,93048.290648503,0.984596729278564
"270","ARG","2001",0.998,61240.3813792772,70661.1840536036,111974.639746934,0.984596729278564
"271","ARG","2001",0.999,83444.0156175981,85345.7689409212,153288.095440264,0.984596729278564
"272","ARG","2001",0.9991,87346.5875412712,89576.2825673607,160837.242829079,0.984596729278564
"273","ARG","2001",0.9992,91938.3641690008,94611.0545552447,169744.862861792,0.984596729278564
"274","ARG","2001",0.9993,97466.2338271619,100757.663423599,180478.26404844,0.984596729278564
"275","ARG","2001",0.9994,104310.302677848,108501.473478315,193765.030819244,0.984596729278564
"276","ARG","2001",0.9995,113083.49201314,118658.141805191,210817.742287426,0.984596729278564
"277","ARG","2001",0.9996,124871.336659092,132839.088424807,233857.642407979,0.984596729278564
"278","ARG","2001",0.9997,142029.025058175,154931.04714766,267530.49373574,0.984596729278564
"279","ARG","2001",0.9998,170712.449961969,197422.967061967,323830.21702978,0.984596729278564
"280","ARG","2001",0.9999,235114.06065569,450237.466997592,450237.466997592,0.984596729278564
"281","ARG","2002",0.9,0,0,8743.14024274121,0.969907760620117
"282","ARG","2002",0.91,0,0,9714.60026971246,0.969907760620117
"283","ARG","2002",0.92,0,0,10928.9253034265,0.969907760620117
"284","ARG","2002",0.93,0,0,12490.2003467732,0.969907760620117
"285","ARG","2002",0.94,0,0,14571.9004045687,0.969907760620117
"286","ARG","2002",0.95,0,0,17486.2804854824,0.969907760620117
"287","ARG","2002",0.96,0,19.9643523290352,21857.850606853,0.969907760620117
"288","ARG","2002",0.97,2192.60147381187,6342.38555491865,29137.1460250277,0.969907760620117
"289","ARG","2002",0.98,11620.4824952795,18775.4159779258,40534.5262600822,0.969907760620117
"290","ARG","2002",0.99,28502.6032220463,29834.2048152871,62293.6365422385,0.969907760620117
"291","ARG","2002",0.991,31147.01166957,32424.8520473603,65900.2400674553,0.969907760620117
"292","ARG","2002",0.992,33709.2683073061,35158.8692729904,70084.6635699672,0.969907760620117
"293","ARG","2002",0.993,36790.3169899978,38944.2768591805,75074.0627552496,0.969907760620117
"294","ARG","2002",0.994,41385.6176499699,44204.7348879391,81095.6937379278,0.969907760620117
"295","ARG","2002",0.995,47089.9754795398,50109.2905181558,88473.8855079255,0.969907760620117
"296","ARG","2002",0.996,53326.3979269201,57404.1367083797,98065.0342553679,0.969907760620117
"297","ARG","2002",0.997,62158.7420577986,68602.7161500961,111618.666771031,0.969907760620117
"298","ARG","2002",0.998,75949.2931287099,85694.9245734879,133126.642081498,0.969907760620117
"299","ARG","2002",0.999,99299.5395699737,101703.314297511,180558.359589508,0.969907760620117
"300","ARG","2002",0.9991,104283.494764172,107229.457576899,189320.031288618,0.969907760620117
"301","ARG","2002",0.9992,110357.947531763,113839.740982537,199581.353002581,0.969907760620117
"302","ARG","2002",0.9993,117490.594417915,121462.840717212,211830.154719728,0.969907760620117
"303","ARG","2002",0.9994,125589.592372786,130040.878727023,226891.373720145,0.969907760620117
"304","ARG","2002",0.9995,134685.603089217,139947.229686594,246261.472718765,0.969907760620117
"305","ARG","2002",0.9996,145728.501635883,153365.495790464,272840.0334768,0.969907760620117
"306","ARG","2002",0.9997,162545.494848765,177153.473465053,312664.87937229,0.969907760620117
"307","ARG","2002",0.9998,196265.110680298,231569.00647065,380420.582325908,0.969907760620117
"308","ARG","2002",0.9999,281462.500483175,529272.158181166,529272.158181166,0.969907760620117
"309","ARG","2003",0.9,0,0,10742.0248962473,0.968931198120117
"310","ARG","2003",0.91,0,0,11935.5832180526,0.968931198120117
"311","ARG","2003",0.92,0,0,13427.5311203091,0.968931198120117
"312","ARG","2003",0.93,0,0,15345.7498517819,0.968931198120117
"313","ARG","2003",0.94,0,0,17903.3748270789,0.968931198120117
"314","ARG","2003",0.95,0,0,21484.0497924947,0.968931198120117
"315","ARG","2003",0.96,0,289.909731335523,26855.0622406183,0.968931198120117
"316","ARG","2003",0.97,3149.20150373231,8625.42623189931,35710.1130770458,0.968931198120117
"317","ARG","2003",0.98,15106.5509668932,23513.9013424042,49252.4564996191,0.968931198120117
"318","ARG","2003",0.99,34824.5134727464,36303.2302483657,74991.011656834,0.968931198120117
"319","ARG","2003",0.991,37847.4375121267,39575.5922318992,79289.6540355527,0.968931198120117
"320","ARG","2003",0.992,41420.5928849063,43532.39589097,84253.9117610094,0.968931198120117
"321","ARG","2003",0.993,45786.743355162,48321.3847174415,90071.271171015,0.968931198120117
"322","ARG","2003",0.994,50982.1828989246,53853.2290319121,97029.585579944,0.968931198120117
"323","ARG","2003",0.995,56823.8459551304,60142.8616725814,105664.85688955,0.968931198120117
"324","ARG","2003",0.996,63825.1107771797,68849.7574095565,117045.355693793,0.968931198120117
"325","ARG","2003",0.997,74754.0153318485,82198.3656976902,133110.555121871,0.968931198120117
