country,year,step,unit,variable,group,value
ARG,2004,pon,esn,mbe_sh,t10,.0086549799889326
ARG,2004,pon,esn,mbe_sh,tot,.017747862264514
ARG,2004,pon,esn,oex_sh,b50,.0358435064554214
ARG,2004,pon,esn,oex_sh,m40,.0459962263703346
ARG,2004,pon,esn,oex_sh,t1,.047887921333313
ARG,2004,pon,esn,oex_sh,t10,.0475961156189442
ARG,2004,pon,esn,oex_sh,tot,.0453666783869267
ARG,2004,pon,esn,wmbe_sh,b50,.7009319663047791
ARG,2004,pon,esn,wmbe_sh,m40,.8961158394813538
ARG,2004,pon,esn,wmbe_sh,t1,.9409922957420349
ARG,2004,pon,esn,wmbe_sh,t10,.934826135635376
ARG,2004,pon,esn,wmbe_sh,tot,.8875768184661865
ARG,2005,pon,esn,edu_sh,b50,.1027825996279716
ARG,2005,pon,esn,edu_sh,m40,.0237833820283413
ARG,2005,pon,esn,edu_sh,t1,.0024460586719215
ARG,2005,pon,esn,edu_sh,t10,.0061831763014197
ARG,2005,pon,esn,edu_sh,tot,.0270156376063824
ARG,2005,pon,esn,hea_sh,b50,.1086760386824608
ARG,2005,pon,esn,hea_sh,m40,.0190620459616184
ARG,2005,pon,esn,hea_sh,t1,.001214814488776
ARG,2005,pon,esn,hea_sh,t10,.0035587188322097
ARG,2005,pon,esn,hea_sh,tot,.0246535819023848
ARG,2005,pon,esn,mbe_sh,b50,.0533885546028614
ARG,2005,pon,esn,mbe_sh,m40,.011599444784224
ARG,2005,pon,esn,mbe_sh,t1,.005794957280159
ARG,2005,pon,esn,mbe_sh,t10,.0058202557265759
ARG,2005,pon,esn,mbe_sh,tot,.014832659624517
ARG,2005,pon,esn,oex_sh,b50,.0395117364823818
ARG,2005,pon,esn,oex_sh,m40,.0503215715289116
ARG,2005,pon,esn,oex_sh,t1,.052381657063961
ARG,2005,pon,esn,oex_sh,t10,.0520619563758373
ARG,2005,pon,esn,oex_sh,tot,.0495911128818989
ARG,2005,pon,esn,wmbe_sh,b50,.6956404447555542
ARG,2005,pon,esn,wmbe_sh,m40,.8952335715293884
ARG,2005,pon,esn,wmbe_sh,t1,.9381625056266785
ARG,2005,pon,esn,wmbe_sh,t10,.9323759078979492
ARG,2005,pon,esn,wmbe_sh,tot,.8839069604873657
ARG,2006,pon,esn,edu_sh,b50,.1037097722291946
ARG,2006,pon,esn,edu_sh,m40,.0249490886926651
ARG,2006,pon,esn,edu_sh,t1,.0030302826780826
ARG,2006,pon,esn,edu_sh,t10,.0067610517144203
ARG,2006,pon,esn,edu_sh,tot,.0287375263869762
ARG,2006,pon,esn,hea_sh,b50,.1052207872271538
ARG,2006,pon,esn,hea_sh,m40,.0193043667823076
ARG,2006,pon,esn,hea_sh,t1,.0014687039656565
ARG,2006,pon,esn,hea_sh,t10,.0035681100562215
ARG,2006,pon,esn,hea_sh,tot,.0251503977924585
ARG,2006,pon,esn,mbe_sh,b50,.0519384779036045
ARG,2006,pon,esn,mbe_sh,m40,.0127120306715369
ARG,2006,pon,esn,mbe_sh,t1,.0183039214462042
ARG,2006,pon,esn,mbe_sh,t10,.0091623989865184
ARG,2006,pon,esn,mbe_sh,tot,.0168986283242702
ARG,2006,pon,esn,oex_sh,b50,.0388945862650871
ARG,2006,pon,esn,oex_sh,m40,.0490819290280342
ARG,2006,pon,esn,oex_sh,t1,.0511235035955906
ARG,2006,pon,esn,oex_sh,t10,.0508241020143032
ARG,2006,pon,esn,oex_sh,tot,.0483371019363403
ARG,2006,pon,esn,wmbe_sh,b50,.7002365589141846
ARG,2006,pon,esn,wmbe_sh,m40,.8939525485038757
ARG,2006,pon,esn,wmbe_sh,t1,.9260735511779785
ARG,2006,pon,esn,wmbe_sh,t10,.9296843409538269
ARG,2006,pon,esn,wmbe_sh,tot,.880876362323761
ARG,2007,pon,esn,edu_sh,b50,.1126653328537941
ARG,2007,pon,esn,edu_sh,m40,.028433408588171
ARG,2007,pon,esn,edu_sh,t1,.0022380033042282
ARG,2007,pon,esn,edu_sh,t10,.0070526893250644
ARG,2007,pon,esn,edu_sh,tot,.0312944203615189
ARG,2007,pon,esn,hea_sh,b50,.1117555573582649
ARG,2007,pon,esn,hea_sh,m40,.0214589312672615
ARG,2007,pon,esn,hea_sh,t1,.0010718542616814
ARG,2007,pon,esn,hea_sh,t10,.0037629068829119
ARG,2007,pon,esn,hea_sh,tot,.0268089007586241
ARG,2007,pon,esn,mbe_sh,b50,.0431814081966877
ARG,2007,pon,esn,mbe_sh,m40,.0115794483572245
ARG,2007,pon,esn,mbe_sh,t1,.0045531615614891
ARG,2007,pon,esn,mbe_sh,t10,.0047847689129412
ARG,2007,pon,esn,mbe_sh,tot,.0131889963522553
ARG,2007,pon,esn,oex_sh,b50,.038266871124506
ARG,2007,pon,esn,oex_sh,m40,.0491222478449345
ARG,2007,pon,esn,oex_sh,t1,.0515306405723095
ARG,2007,pon,esn,oex_sh,t10,.0511425882577896
ARG,2007,pon,esn,oex_sh,tot,.0484322942793369
ARG,2007,pon,esn,wmbe_sh,b50,.6941309571266174
ARG,2007,pon,esn,wmbe_sh,m40,.8894057869911194
ARG,2007,pon,esn,wmbe_sh,t1,.9406062960624695
ARG,2007,pon,esn,wmbe_sh,t10,.9332571625709534
ARG,2007,pon,esn,wmbe_sh,tot,.8802753686904907
ARG,2008,pon,esn,edu_sh,b50,.1220645233988762
ARG,2008,pon,esn,edu_sh,m40,.0317510329186916
ARG,2008,pon,esn,edu_sh,t1,.0025675266515464
ARG,2008,pon,esn,edu_sh,t10,.0076006636954844
ARG,2008,pon,esn,edu_sh,tot,.0341971516609192
ARG,2008,pon,esn,hea_sh,b50,.117897242307663
ARG,2008,pon,esn,hea_sh,m40,.0232498291879892
ARG,2008,pon,esn,hea_sh,t1,.0012083251494914
ARG,2008,pon,esn,hea_sh,t10,.0040635117329657
ARG,2008,pon,esn,hea_sh,tot,.0285395234823227
ARG,2008,pon,esn,mbe_sh,b50,.0379798263311386
ARG,2008,pon,esn,mbe_sh,m40,.0111027834936976
ARG,2008,pon,esn,mbe_sh,t1,.005977610591799
ARG,2008,pon,esn,mbe_sh,t10,.0070148706436157
ARG,2008,pon,esn,mbe_sh,tot,.013210617005825
ARG,2008,pon,esn,oex_sh,b50,.0379584357142448
ARG,2008,pon,esn,oex_sh,m40,.0494553782045841
ARG,2008,pon,esn,oex_sh,t1,.0521361790597439
ARG,2008,pon,esn,oex_sh,t10,.0517233535647392
ARG,2008,pon,esn,oex_sh,tot,.0487849563360214
ARG,2008,pon,esn,wmbe_sh,b50,.6840996742248535
ARG,2008,pon,esn,wmbe_sh,m40,.884441077709198
ARG,2008,pon,esn,wmbe_sh,t1,.9381103515625
ARG,2008,pon,esn,wmbe_sh,t10,.9295975565910339
ARG,2008,pon,esn,wmbe_sh,tot,.8752677440643311
ARG,2009,pon,esn,edu_sh,b50,.1316465139389038
ARG,2009,pon,esn,edu_sh,m40,.0331666357815266
ARG,2009,pon,esn,edu_sh,t1,.003733632620424
ARG,2009,pon,esn,edu_sh,t10,.0094254268333316
ARG,2009,pon,esn,edu_sh,tot,.0387856625020504
ARG,2009,pon,esn,hea_sh,b50,.1406286954879761
ARG,2009,pon,esn,hea_sh,m40,.0267578158527613
ARG,2009,pon,esn,hea_sh,t1,.0017375616589561
ARG,2009,pon,esn,hea_sh,t10,.0052613094449043
ARG,2009,pon,esn,hea_sh,tot,.0356516763567924
ARG,2009,pon,esn,mbe_sh,b50,.0401103124022484
ARG,2009,pon,esn,mbe_sh,m40,.0099210701882839
ARG,2009,pon,esn,mbe_sh,t1,.0000923375919228
ARG,2009,pon,esn,mbe_sh,t10,.0040003121830523
ARG,2009,pon,esn,mbe_sh,tot,.0121897934004664
ARG,2009,pon,esn,oex_sh,b50,.0400674194097519
ARG,2009,pon,esn,oex_sh,m40,.0540336146950722
ARG,2009,pon,esn,oex_sh,t1,.0571634694933891
ARG,2009,pon,esn,oex_sh,t10,.0566337816417217
ARG,2009,pon,esn,oex_sh,tot,.0529281534254551
ARG,2009,pon,esn,wmbe_sh,b50,.6475473642349243
ARG,2009,pon,esn,wmbe_sh,m40,.8761209845542908
ARG,2009,pon,esn,wmbe_sh,t1,.9372729659080505
ARG,2009,pon,esn,wmbe_sh,t10,.924679160118103
ARG,2009,pon,esn,wmbe_sh,tot,.8604447841644287
ARG,2010,pon,esn,edu_sh,b50,.1199468523263931
ARG,2010,pon,esn,edu_sh,m40,.0323197729885578
ARG,2010,pon,esn,edu_sh,t1,.0034940263722092
ARG,2010,pon,esn,edu_sh,t10,.0085987858474255
ARG,2010,pon,esn,edu_sh,tot,.0363157466053963
ARG,2010,pon,esn,hea_sh,b50,.1390180587768555
ARG,2010,pon,esn,hea_sh,m40,.0281912907958031
ARG,2010,pon,esn,hea_sh,t1,.0018499481957406
ARG,2010,pon,esn,hea_sh,t10,.0052790003828704
ARG,2010,pon,esn,hea_sh,tot,.0361985079944134
ARG,2010,pon,esn,mbe_sh,b50,.0436397939920425
ARG,2010,pon,esn,mbe_sh,m40,.0099083073437214
ARG,2010,pon,esn,mbe_sh,t1,.0087579227983952
ARG,2010,pon,esn,mbe_sh,t10,.0066205570474267
ARG,2010,pon,esn,mbe_sh,tot,.0138809634372592
ARG,2010,pon,esn,oex_sh,b50,.0405377373099327
ARG,2010,pon,esn,oex_sh,m40,.0534337162971497
ARG,2010,pon,esn,oex_sh,t1,.0565713606774807
ARG,2010,pon,esn,oex_sh,t10,.0560859888792038
ARG,2010,pon,esn,oex_sh,tot,.0524962171912193
ARG,2010,pon,esn,wmbe_sh,b50,.6568579077720642
ARG,2010,pon,esn,wmbe_sh,m40,.8761469125747681
ARG,2010,pon,esn,wmbe_sh,t1,.9293267130851746
ARG,2010,pon,esn,wmbe_sh,t10,.9234156608581543
ARG,2010,pon,esn,wmbe_sh,tot,.8611086010932922
ARG,2011,pon,esn,edu_sh,b50,.1170424297451973
ARG,2011,pon,esn,edu_sh,m40,.0332238599658012
ARG,2011,pon,esn,edu_sh,t1,.0030284265521914
ARG,2011,pon,esn,edu_sh,t10,.0092000719159842
ARG,2011,pon,esn,edu_sh,tot,.0379204899072647
ARG,2011,pon,esn,hea_sh,b50,.1317359656095505
ARG,2011,pon,esn,hea_sh,m40,.0278930682688951
ARG,2011,pon,esn,hea_sh,t1,.0015513090183958
ARG,2011,pon,esn,hea_sh,t10,.005374938249588
ARG,2011,pon,esn,hea_sh,tot,.0365920625627041
ARG,2011,pon,esn,mbe_sh,b50,.0433475710451603
ARG,2011,pon,esn,mbe_sh,m40,.0109807280823588
ARG,2011,pon,esn,mbe_sh,t1,.0014540394768119
ARG,2011,pon,esn,mbe_sh,t10,.0033082438167185
ARG,2011,pon,esn,mbe_sh,tot,.0134321954101324
ARG,2011,pon,esn,oex_sh,b50,.0422160439193249
ARG,2011,pon,esn,oex_sh,m40,.0545493178069592
ARG,2011,pon,esn,oex_sh,t1,.0578341484069824
ARG,2011,pon,esn,oex_sh,t10,.0572534203529358
ARG,2011,pon,esn,oex_sh,tot,.0535279400646687
ARG,2011,pon,esn,wmbe_sh,b50,.665658175945282
ARG,2011,pon,esn,wmbe_sh,m40,.8733528852462769
ARG,2011,pon,esn,wmbe_sh,t1,.9361321330070496
ARG,2011,pon,esn,wmbe_sh,t10,.924863338470459
ARG,2011,pon,esn,wmbe_sh,tot,.8585273027420044
ARG,2012,pon,esn,edu_sh,b50,.11434356123209
ARG,2012,pon,esn,edu_sh,m40,.0317532941699028
ARG,2012,pon,esn,edu_sh,t1,.0052053071558475
ARG,2012,pon,esn,edu_sh,t10,.0103189209476113
ARG,2012,pon,esn,edu_sh,tot,.0384786128997803
ARG,2012,pon,esn,hea_sh,b50,.1374422013759613
ARG,2012,pon,esn,hea_sh,m40,.0285221356898546
ARG,2012,pon,esn,hea_sh,t1,.0028092490974814
ARG,2012,pon,esn,hea_sh,t10,.006449218839407
ARG,2012,pon,esn,hea_sh,tot,.0396575219929218
ARG,2012,pon,esn,mbe_sh,b50,.0395425371825695
ARG,2012,pon,esn,mbe_sh,m40,.0084286704659462
ARG,2012,pon,esn,mbe_sh,t1,.000464670243673
ARG,2012,pon,esn,mbe_sh,t10,.0030514548998326
ARG,2012,pon,esn,mbe_sh,tot,.011949073523283
ARG,2012,pon,esn,oex_sh,b50,.0461482666432858
ARG,2012,pon,esn,oex_sh,m40,.0599689856171608
ARG,2012,pon,esn,oex_sh,t1,.0633040517568588
ARG,2012,pon,esn,oex_sh,t10,.0627454295754433
ARG,2012,pon,esn,oex_sh,tot,.0585471205413342
ARG,2012,pon,esn,wmbe_sh,b50,.6625234484672546
ARG,2012,pon,esn,wmbe_sh,m40,.8713269233703613
ARG,2012,pon,esn,wmbe_sh,t1,.9282168745994568
ARG,2012,pon,esn,wmbe_sh,t10,.9174348711967468
ARG,2012,pon,esn,wmbe_sh,tot,.8513676524162292
ARG,2013,pon,esn,edu_sh,b50,.115214467048645
ARG,2013,pon,esn,edu_sh,m40,.0324117057025433
ARG,2013,pon,esn,edu_sh,t1,.004198579583317
ARG,2013,pon,esn,edu_sh,t10,.0101200314238667
ARG,2013,pon,esn,edu_sh,tot,.0386944003403187
ARG,2013,pon,esn,hea_sh,b50,.1379237473011017
ARG,2013,pon,esn,hea_sh,m40,.0289789661765099
ARG,2013,pon,esn,hea_sh,t1,.0023779412731528
ARG,2013,pon,esn,hea_sh,t10,.0064161419868469
ARG,2013,pon,esn,hea_sh,tot,.0397590212523937
ARG,2013,pon,esn,mbe_sh,b50,.0390084497630596
ARG,2013,pon,esn,mbe_sh,m40,.0088407676666975
ARG,2013,pon,esn,mbe_sh,t1,.0017445442499593
ARG,2013,pon,esn,mbe_sh,t10,.0046391077339649
ARG,2013,pon,esn,mbe_sh,tot,.0125860059633851
ARG,2013,pon,esn,oex_sh,b50,.0457756668329239
ARG,2013,pon,esn,oex_sh,m40,.0595957599580288
ARG,2013,pon,esn,oex_sh,t1,.0630761310458183
ARG,2013,pon,esn,oex_sh,t10,.0624437257647514
ARG,2013,pon,esn,oex_sh,tot,.058222983032465
ARG,2013,pon,esn,wmbe_sh,b50,.6620779633522034
ARG,2013,pon,esn,wmbe_sh,m40,.8701726198196411
ARG,2013,pon,esn,wmbe_sh,t1,.9286028146743774
ARG,2013,pon,esn,wmbe_sh,t10,.9163810610771179
ARG,2013,pon,esn,wmbe_sh,tot,.8507375717163086
ARG,2014,pon,esn,edu_sh,b50,.1171196401119232
ARG,2014,pon,esn,edu_sh,m40,.0309775769710541
ARG,2014,pon,esn,edu_sh,t1,.004311989992857
ARG,2014,pon,esn,edu_sh,t10,.009809510782361
ARG,2014,pon,esn,edu_sh,tot,.0374854430556297
ARG,2014,pon,esn,hea_sh,b50,.1441599726676941
ARG,2014,pon,esn,hea_sh,m40,.0285086650401354
ARG,2014,pon,esn,hea_sh,t1,.0024126819334924
ARG,2014,pon,esn,hea_sh,t10,.0062385811470449
ARG,2014,pon,esn,hea_sh,tot,.039547722786665
ARG,2014,pon,esn,mbe_sh,b50,.0433504953980446
ARG,2014,pon,esn,mbe_sh,m40,.0072905430570245
ARG,2014,pon,esn,mbe_sh,t1,.001899073831737
ARG,2014,pon,esn,mbe_sh,t10,.0029351005796343
ARG,2014,pon,esn,mbe_sh,tot,.0117013696581125
ARG,2014,pon,esn,oex_sh,b50,.0459542907774448
ARG,2014,pon,esn,oex_sh,m40,.0607942380011082
ARG,2014,pon,esn,oex_sh,t1,.0642046183347702
ARG,2014,pon,esn,oex_sh,t10,.0636018216609955
ARG,2014,pon,esn,oex_sh,tot,.0593590177595615
ARG,2014,pon,esn,wmbe_sh,b50,.6494154930114746
ARG,2014,pon,esn,wmbe_sh,m40,.8724287748336792
ARG,2014,pon,esn,wmbe_sh,t1,.9271715879440308
ARG,2014,pon,esn,wmbe_sh,t10,.9174151420593262
ARG,2014,pon,esn,wmbe_sh,tot,.851906418800354
ARG,2017,pon,esn,edu_sh,b50,.113137386739254
ARG,2017,pon,esn,edu_sh,m40,.0358582884073257
ARG,2017,pon,esn,edu_sh,t1,.003602500539273
ARG,2017,pon,esn,edu_sh,t10,.0098800444975495
ARG,2017,pon,esn,edu_sh,tot,.0398456715047359
ARG,2017,pon,esn,hea_sh,b50,.1437633782625198
ARG,2017,pon,esn,hea_sh,m40,.0342848338186741
ARG,2017,pon,esn,hea_sh,t1,.002247101161629
ARG,2017,pon,esn,hea_sh,t10,.0067880637943745
ARG,2017,pon,esn,hea_sh,tot,.0436150692403316
ARG,2017,pon,esn,mbe_sh,b50,.0358986593782902
ARG,2017,pon,esn,mbe_sh,m40,.010970639064908
ARG,2017,pon,esn,mbe_sh,t1,.0039695152081549
ARG,2017,pon,esn,mbe_sh,t10,.0037464518100023
ARG,2017,pon,esn,mbe_sh,tot,.0127140451222658
ARG,2017,pon,esn,oex_sh,b50,.0489290654659271
ARG,2017,pon,esn,oex_sh,m40,.0633371323347092
ARG,2017,pon,esn,oex_sh,t1,.0677164942026138
ARG,2017,pon,esn,oex_sh,t10,.0669795870780945
ARG,2017,pon,esn,oex_sh,tot,.0621185936033726
ARG,2017,pon,esn,wmbe_sh,b50,.6582719087600708
ARG,2017,pon,esn,wmbe_sh,m40,.8555490374565125
ARG,2017,pon,esn,wmbe_sh,t1,.9224643707275391
ARG,2017,pon,esn,wmbe_sh,t10,.9126058220863342
ARG,2017,pon,esn,wmbe_sh,tot,.8417066335678101
ARG,2018,pon,esn,edu_sh,b50,.1162274032831192
ARG,2018,pon,esn,edu_sh,m40,.0356875099241734
ARG,2018,pon,esn,edu_sh,t1,.0034594649914652
ARG,2018,pon,esn,edu_sh,t10,.009571261703968
ARG,2018,pon,esn,edu_sh,tot,.0395028255879879
ARG,2018,pon,esn,hea_sh,b50,.1347413957118988
ARG,2018,pon,esn,hea_sh,m40,.0309606418013573
ARG,2018,pon,esn,hea_sh,t1,.0017325660446659
ARG,2018,pon,esn,hea_sh,t10,.0058402423746884
ARG,2018,pon,esn,hea_sh,tot,.0393212623894215
ARG,2018,pon,esn,mbe_sh,b50,.0427279695868492
ARG,2018,pon,esn,mbe_sh,m40,.0128210633993149
ARG,2018,pon,esn,mbe_sh,t1,.0008599727298133
ARG,2018,pon,esn,mbe_sh,t10,.0027549078222364
ARG,2018,pon,esn,mbe_sh,tot,.0140890842303634
ARG,2018,pon,esn,oex_sh,b50,.0446834340691566
ARG,2018,pon,esn,oex_sh,m40,.0577762611210346
ARG,2018,pon,esn,oex_sh,t1,.0615805014967918
ARG,2018,pon,esn,oex_sh,t10,.06094790995121
ARG,2018,pon,esn,oex_sh,tot,.0567225031554699
ARG,2018,pon,esn,wmbe_sh,b50,.6616203784942627
ARG,2018,pon,esn,wmbe_sh,m40,.8627544045448303
ARG,2018,pon,esn,wmbe_sh,t1,.9323674440383911
ARG,2018,pon,esn,wmbe_sh,t10,.9208856821060181
ARG,2018,pon,esn,wmbe_sh,tot,.8503643870353699
ARG,2019,pon,esn,edu_sh,b50,.1242106109857559
ARG,2019,pon,esn,edu_sh,m40,.0383679382503033
ARG,2019,pon,esn,edu_sh,t1,.0028627007268369
ARG,2019,pon,esn,edu_sh,t10,.0089792450889945
ARG,2019,pon,esn,edu_sh,tot,.0400503389537334
ARG,2019,pon,esn,hea_sh,b50,.1288937777280807
ARG,2019,pon,esn,hea_sh,m40,.0297338254749775
ARG,2019,pon,esn,hea_sh,t1,.0013911522692069
ARG,2019,pon,esn,hea_sh,t10,.0049793077632785
ARG,2019,pon,esn,hea_sh,tot,.0356986038386822
ARG,2019,pon,esn,mbe_sh,b50,.0531957782804966
ARG,2019,pon,esn,mbe_sh,m40,.0141119379550219
ARG,2019,pon,esn,mbe_sh,t1,.0005002779071219
ARG,2019,pon,esn,mbe_sh,t10,.0026829857379198
ARG,2019,pon,esn,mbe_sh,tot,.0157315991818905
ARG,2019,pon,esn,oex_sh,b50,.0468374527990818
ARG,2019,pon,esn,oex_sh,m40,.0608283951878548
ARG,2019,pon,esn,oex_sh,t1,.0649959817528725
ARG,2019,pon,esn,oex_sh,t10,.0643625184893608
ARG,2019,pon,esn,oex_sh,tot,.0600049048662186
ARG,2019,pon,esn,wmbe_sh,b50,.6468625068664551
ARG,2019,pon,esn,wmbe_sh,m40,.8569577932357788
ARG,2019,pon,esn,wmbe_sh,t1,.9302499294281006
ARG,2019,pon,esn,wmbe_sh,t10,.9189960360527039
ARG,2019,pon,esn,wmbe_sh,tot,.8485145568847656
ARG,2020,pon,esn,edu_sh,b50,.1220598667860031
ARG,2020,pon,esn,edu_sh,m40,.0342829748988152
ARG,2020,pon,esn,edu_sh,t1,.0030376277863979
ARG,2020,pon,esn,edu_sh,t10,.0086759086698294
ARG,2020,pon,esn,edu_sh,tot,.0376013740897179
ARG,2020,pon,esn,hea_sh,b50,.112129732966423
ARG,2020,pon,esn,hea_sh,m40,.0234221834689379
ARG,2020,pon,esn,hea_sh,t1,.0012820971896872
