country,year,step,unit,variable,group,value
ARG,2005,pon,pch,wmbe_sh,t1,.8216346502304077
ARG,2005,pon,pch,wmbe_sh,t10,.8114023208618164
ARG,2005,pon,pch,wmbe_sh,tot,.7477732300758362
ARG,2006,pon,pch,edu_sh,b50,.1472587138414383
ARG,2006,pon,pch,edu_sh,m40,.0372899025678635
ARG,2006,pon,pch,edu_sh,t1,.0044720871374011
ARG,2006,pon,pch,edu_sh,t10,.0094365272670984
ARG,2006,pon,pch,edu_sh,tot,.0414869710803032
ARG,2006,pon,pch,hea_sh,b50,.1574137508869171
ARG,2006,pon,pch,hea_sh,m40,.0339636877179146
ARG,2006,pon,pch,hea_sh,t1,.0024680208880454
ARG,2006,pon,pch,hea_sh,t10,.0067717572674155
ARG,2006,pon,pch,hea_sh,tot,.0403980575501919
ARG,2006,pon,pch,mbe_sh,b50,.0406645722687244
ARG,2006,pon,pch,mbe_sh,m40,.0167987644672394
ARG,2006,pon,pch,mbe_sh,t1,.0200555473566055
ARG,2006,pon,pch,mbe_sh,t10,.0064531872048974
ARG,2006,pon,pch,mbe_sh,tot,.0158918723464012
ARG,2006,pon,pch,oex_sh,b50,.1289111226797104
ARG,2006,pon,pch,oex_sh,m40,.1757352650165558
ARG,2006,pon,pch,oex_sh,t1,.1879056543111801
ARG,2006,pon,pch,oex_sh,t10,.1861514300107956
ARG,2006,pon,pch,oex_sh,tot,.173337996006012
ARG,2006,pon,pch,wmbe_sh,b50,.5257517695426941
ARG,2006,pon,pch,wmbe_sh,m40,.7362126111984253
ARG,2006,pon,pch,wmbe_sh,t1,.7850986123085022
ARG,2006,pon,pch,wmbe_sh,t10,.791187047958374
ARG,2006,pon,pch,wmbe_sh,tot,.7288851737976074
ARG,2007,pon,pch,edu_sh,b50,.1591078639030457
ARG,2007,pon,pch,edu_sh,m40,.0420934818685055
ARG,2007,pon,pch,edu_sh,t1,.0026493985205889
ARG,2007,pon,pch,edu_sh,t10,.0092900600284338
ARG,2007,pon,pch,edu_sh,tot,.0437372103333473
ARG,2007,pon,pch,hea_sh,b50,.1664700359106064
ARG,2007,pon,pch,hea_sh,m40,.0375396125018597
ARG,2007,pon,pch,hea_sh,t1,.0015717705246061
ARG,2007,pon,pch,hea_sh,t10,.0065616806969047
ARG,2007,pon,pch,hea_sh,tot,.041702076792717
ARG,2007,pon,pch,mbe_sh,b50,.0365951955318451
ARG,2007,pon,pch,mbe_sh,m40,.0133717581629753
ARG,2007,pon,pch,mbe_sh,t1,.0049264724366367
ARG,2007,pon,pch,mbe_sh,t10,.0040182904340327
ARG,2007,pon,pch,mbe_sh,tot,.0124039268121123
ARG,2007,pon,pch,oex_sh,b50,.1381628215312958
ARG,2007,pon,pch,oex_sh,m40,.1924343705177307
ARG,2007,pon,pch,oex_sh,t1,.2082023173570633
ARG,2007,pon,pch,oex_sh,t10,.2057702839374542
ARG,2007,pon,pch,oex_sh,tot,.1908170431852341
ARG,2007,pon,pch,wmbe_sh,b50,.4996645152568817
ARG,2007,pon,pch,wmbe_sh,m40,.7145607471466064
ARG,2007,pon,pch,wmbe_sh,t1,.7826500535011292
ARG,2007,pon,pch,wmbe_sh,t10,.7743596434593201
ARG,2007,pon,pch,wmbe_sh,tot,.7113397717475891
ARG,2008,pon,pch,edu_sh,b50,.152499720454216
ARG,2008,pon,pch,edu_sh,m40,.0414543598890305
ARG,2008,pon,pch,edu_sh,t1,.0042676315642893
ARG,2008,pon,pch,edu_sh,t10,.0116350380703807
ARG,2008,pon,pch,edu_sh,tot,.0475312285125256
ARG,2008,pon,pch,hea_sh,b50,.1557742953300476
ARG,2008,pon,pch,hea_sh,m40,.03598927333951
ARG,2008,pon,pch,hea_sh,t1,.0025154494214803
ARG,2008,pon,pch,hea_sh,t10,.0081178452819586
ARG,2008,pon,pch,hea_sh,tot,.0442385748028755
ARG,2008,pon,pch,mbe_sh,b50,.0287362299859524
ARG,2008,pon,pch,mbe_sh,m40,.0126916440203786
ARG,2008,pon,pch,mbe_sh,t1,.0080166598781943
ARG,2008,pon,pch,mbe_sh,t10,.0069210748188198
ARG,2008,pon,pch,mbe_sh,tot,.0129929278045893
ARG,2008,pon,pch,oex_sh,b50,.1500114649534225
ARG,2008,pon,pch,oex_sh,m40,.2031979411840439
ARG,2008,pon,pch,oex_sh,t1,.2187613546848297
ARG,2008,pon,pch,oex_sh,t10,.2159045934677124
ARG,2008,pon,pch,oex_sh,tot,.1996657997369766
ARG,2008,pon,pch,wmbe_sh,b50,.5129778385162354
ARG,2008,pon,pch,wmbe_sh,m40,.7066669464111328
ARG,2008,pon,pch,wmbe_sh,t1,.7664388418197632
ARG,2008,pon,pch,wmbe_sh,t10,.7574213743209839
ARG,2008,pon,pch,wmbe_sh,tot,.6955714225769043
ARG,2009,pon,pch,edu_sh,b50,.1630704700946808
ARG,2009,pon,pch,edu_sh,m40,.0454949662089348
ARG,2009,pon,pch,edu_sh,t1,.0050235074013472
ARG,2009,pon,pch,edu_sh,t10,.0123108709231019
ARG,2009,pon,pch,edu_sh,tot,.0513672158122063
ARG,2009,pon,pch,hea_sh,b50,.1835973411798477
ARG,2009,pon,pch,hea_sh,m40,.0438732579350471
ARG,2009,pon,pch,hea_sh,t1,.0027809774037451
ARG,2009,pon,pch,hea_sh,t10,.0090027526021004
ARG,2009,pon,pch,hea_sh,tot,.0526710338890553
ARG,2009,pon,pch,mbe_sh,b50,.0307084899395704
ARG,2009,pon,pch,mbe_sh,m40,.0112695582211018
ARG,2009,pon,pch,mbe_sh,t1,.0044858078472316
ARG,2009,pon,pch,mbe_sh,t10,.0033970070071518
ARG,2009,pon,pch,mbe_sh,tot,.0112893870100379
ARG,2009,pon,pch,oex_sh,b50,.1501340717077255
ARG,2009,pon,pch,oex_sh,m40,.2128591984510422
ARG,2009,pon,pch,oex_sh,t1,.2319270372390747
ARG,2009,pon,pch,oex_sh,t10,.2287684977054596
ARG,2009,pon,pch,oex_sh,tot,.2090114057064056
ARG,2009,pon,pch,wmbe_sh,b50,.4724896550178528
ARG,2009,pon,pch,wmbe_sh,m40,.6865030527114868
ARG,2009,pon,pch,wmbe_sh,t1,.7557826042175293
ARG,2009,pon,pch,wmbe_sh,t10,.7465208172798157
ARG,2009,pon,pch,wmbe_sh,tot,.6756609678268433
ARG,2010,pon,pch,edu_sh,b50,.1476592272520065
ARG,2010,pon,pch,edu_sh,m40,.0438081584870815
ARG,2010,pon,pch,edu_sh,t1,.0039506703615189
ARG,2010,pon,pch,edu_sh,t10,.0109112011268735
ARG,2010,pon,pch,edu_sh,tot,.0474555715918541
ARG,2010,pon,pch,hea_sh,b50,.1800746619701385
ARG,2010,pon,pch,hea_sh,m40,.0455062128603458
ARG,2010,pon,pch,hea_sh,t1,.0027715673204511
ARG,2010,pon,pch,hea_sh,t10,.0087704425677657
ARG,2010,pon,pch,hea_sh,tot,.0526667982339859
ARG,2010,pon,pch,mbe_sh,b50,.0358159132301807
ARG,2010,pon,pch,mbe_sh,m40,.009780241176486
ARG,2010,pon,pch,mbe_sh,t1,.0147893289104104
ARG,2010,pon,pch,mbe_sh,t10,.0070402342826128
ARG,2010,pon,pch,mbe_sh,tot,.0129702286794782
ARG,2010,pon,pch,oex_sh,b50,.1566938459873199
ARG,2010,pon,pch,oex_sh,m40,.2149928212165833
ARG,2010,pon,pch,oex_sh,t1,.2344942688941956
ARG,2010,pon,pch,oex_sh,t10,.2314334809780121
ARG,2010,pon,pch,oex_sh,tot,.2121078372001648
ARG,2010,pon,pch,wmbe_sh,b50,.4797558486461639
ARG,2010,pon,pch,wmbe_sh,m40,.685912549495697
ARG,2010,pon,pch,wmbe_sh,t1,.7439941763877869
ARG,2010,pon,pch,wmbe_sh,t10,.7418447136878967
ARG,2010,pon,pch,wmbe_sh,tot,.6747995018959045
ARG,2011,pon,pch,edu_sh,b50,.141256257891655
ARG,2011,pon,pch,edu_sh,m40,.0437745563685894
ARG,2011,pon,pch,edu_sh,t1,.00446732994169
ARG,2011,pon,pch,edu_sh,t10,.0122972726821899
ARG,2011,pon,pch,edu_sh,tot,.049396388232708
ARG,2011,pon,pch,hea_sh,b50,.1665650755167007
ARG,2011,pon,pch,hea_sh,m40,.0441468097269535
ARG,2011,pon,pch,hea_sh,t1,.0033277405891567
ARG,2011,pon,pch,hea_sh,t10,.0095200091600418
ARG,2011,pon,pch,hea_sh,tot,.0530719123780727
ARG,2011,pon,pch,mbe_sh,b50,.036745760589838
ARG,2011,pon,pch,mbe_sh,m40,.0100936107337475
ARG,2011,pon,pch,mbe_sh,t1,.0016229159664363
ARG,2011,pon,pch,mbe_sh,t10,.0036069140769541
ARG,2011,pon,pch,mbe_sh,tot,.0124369692057371
ARG,2011,pon,pch,oex_sh,b50,.1662013083696365
ARG,2011,pon,pch,oex_sh,m40,.2208888232707977
ARG,2011,pon,pch,oex_sh,t1,.2402939349412918
ARG,2011,pon,pch,oex_sh,t10,.2368980050086975
ARG,2011,pon,pch,oex_sh,tot,.217107355594635
ARG,2011,pon,pch,wmbe_sh,b50,.4892318546772003
ARG,2011,pon,pch,wmbe_sh,m40,.6810961365699768
ARG,2011,pon,pch,wmbe_sh,t1,.7502879500389099
ARG,2011,pon,pch,wmbe_sh,t10,.7376777529716492
ARG,2011,pon,pch,wmbe_sh,tot,.6679874062538147
ARG,2012,pon,pch,edu_sh,b50,.1355419307947159
ARG,2012,pon,pch,edu_sh,m40,.0423896834254265
ARG,2012,pon,pch,edu_sh,t1,.0059895496815443
ARG,2012,pon,pch,edu_sh,t10,.0127064613625407
ARG,2012,pon,pch,edu_sh,tot,.0487781204283237
ARG,2012,pon,pch,hea_sh,b50,.1710053682327271
ARG,2012,pon,pch,hea_sh,m40,.0455198772251606
ARG,2012,pon,pch,hea_sh,t1,.0037642961833626
ARG,2012,pon,pch,hea_sh,t10,.0105764083564281
ARG,2012,pon,pch,hea_sh,tot,.0559799261391163
ARG,2012,pon,pch,mbe_sh,b50,.0321272015571594
ARG,2012,pon,pch,mbe_sh,m40,.0099430438131094
ARG,2012,pon,pch,mbe_sh,t1,.0001092200182029
ARG,2012,pon,pch,mbe_sh,t10,.002416004659608
ARG,2012,pon,pch,mbe_sh,tot,.0112960478290915
ARG,2012,pon,pch,oex_sh,b50,.1721425205469131
ARG,2012,pon,pch,oex_sh,m40,.2284253835678101
ARG,2012,pon,pch,oex_sh,t1,.2480009943246841
ARG,2012,pon,pch,oex_sh,t10,.2446121275424957
ARG,2012,pon,pch,oex_sh,tot,.2239227741956711
ARG,2012,pon,pch,wmbe_sh,b50,.489183247089386
ARG,2012,pon,pch,wmbe_sh,m40,.6737219095230103
ARG,2012,pon,pch,wmbe_sh,t1,.7421360015869141
ARG,2012,pon,pch,wmbe_sh,t10,.7296890020370483
ARG,2012,pon,pch,wmbe_sh,tot,.6600231528282166
ARG,2013,pon,pch,edu_sh,b50,.1393835544586182
ARG,2013,pon,pch,edu_sh,m40,.0430356822907925
ARG,2013,pon,pch,edu_sh,t1,.0046353312209249
ARG,2013,pon,pch,edu_sh,t10,.0123092457652092
ARG,2013,pon,pch,edu_sh,tot,.0489167124032974
ARG,2013,pon,pch,hea_sh,b50,.1754115968942642
ARG,2013,pon,pch,hea_sh,m40,.0461128652095795
ARG,2013,pon,pch,hea_sh,t1,.002953766612336
ARG,2013,pon,pch,hea_sh,t10,.0101194465532899
ARG,2013,pon,pch,hea_sh,tot,.05598084628582
ARG,2013,pon,pch,mbe_sh,b50,.0352881215512753
ARG,2013,pon,pch,mbe_sh,m40,.0085738310590386
ARG,2013,pon,pch,mbe_sh,t1,.0017569024348632
ARG,2013,pon,pch,mbe_sh,t10,.0025869973469526
ARG,2013,pon,pch,mbe_sh,tot,.011159093119204
ARG,2013,pon,pch,oex_sh,b50,.1769324243068695
ARG,2013,pon,pch,oex_sh,m40,.2374754995107651
ARG,2013,pon,pch,oex_sh,t1,.2587400376796722
ARG,2013,pon,pch,oex_sh,t10,.2548707723617554
ARG,2013,pon,pch,oex_sh,tot,.2330590635538101
ARG,2013,pon,pch,wmbe_sh,b50,.4729843735694885
ARG,2013,pon,pch,wmbe_sh,m40,.6648021936416626
ARG,2013,pon,pch,wmbe_sh,t1,.7319138646125793
ARG,2013,pon,pch,wmbe_sh,t10,.7201135158538818
ARG,2013,pon,pch,wmbe_sh,tot,.6508843302726746
ARG,2014,pon,pch,edu_sh,b50,.1461745798587799
ARG,2014,pon,pch,edu_sh,m40,.0430350638926029
ARG,2014,pon,pch,edu_sh,t1,.0047215889208019
ARG,2014,pon,pch,edu_sh,t10,.0120236482471228
ARG,2014,pon,pch,edu_sh,tot,.0486899241805077
ARG,2014,pon,pch,hea_sh,b50,.1893844604492188
ARG,2014,pon,pch,hea_sh,m40,.0475408881902695
ARG,2014,pon,pch,hea_sh,t1,.0032599156256765
ARG,2014,pon,pch,hea_sh,t10,.0104286093264818
ARG,2014,pon,pch,hea_sh,tot,.0574710741639137
ARG,2014,pon,pch,mbe_sh,b50,.0381152220070362
ARG,2014,pon,pch,mbe_sh,m40,.0093099940568209
ARG,2014,pon,pch,mbe_sh,t1,.0018627205863595
ARG,2014,pon,pch,mbe_sh,t10,.0020466700661927
ARG,2014,pon,pch,mbe_sh,tot,.0114329010248184
ARG,2014,pon,pch,oex_sh,b50,.1805579513311386
ARG,2014,pon,pch,oex_sh,m40,.2499075084924698
ARG,2014,pon,pch,oex_sh,t1,.272604376077652
ARG,2014,pon,pch,oex_sh,t10,.268627792596817
ARG,2014,pon,pch,oex_sh,tot,.2452763170003891
ARG,2014,pon,pch,wmbe_sh,b50,.4457672536373138
ARG,2014,pon,pch,wmbe_sh,m40,.6502066254615784
ARG,2014,pon,pch,wmbe_sh,t1,.7175513505935669
ARG,2014,pon,pch,wmbe_sh,t10,.7068732380867004
ARG,2014,pon,pch,wmbe_sh,tot,.6371297240257263
ARG,2017,pon,pch,edu_sh,b50,.1394135057926178
ARG,2017,pon,pch,edu_sh,m40,.0444717779755592
ARG,2017,pon,pch,edu_sh,t1,.0056266100145876
ARG,2017,pon,pch,edu_sh,t10,.0127379531040788
ARG,2017,pon,pch,edu_sh,tot,.050065889954567
ARG,2017,pon,pch,hea_sh,b50,.1853422671556473
ARG,2017,pon,pch,hea_sh,m40,.0501280836760998
ARG,2017,pon,pch,hea_sh,t1,.0048684417270124
ARG,2017,pon,pch,hea_sh,t10,.0114135816693306
ARG,2017,pon,pch,hea_sh,tot,.0605472065508366
ARG,2017,pon,pch,mbe_sh,b50,.0289444606751204
ARG,2017,pon,pch,mbe_sh,m40,.0061115543358028
ARG,2017,pon,pch,mbe_sh,t1,.0002036805381067
ARG,2017,pon,pch,mbe_sh,t10,.002688609296456
ARG,2017,pon,pch,mbe_sh,tot,.0090495245531201
ARG,2017,pon,pch,oex_sh,b50,.1879037022590637
ARG,2017,pon,pch,oex_sh,m40,.253948837518692
ARG,2017,pon,pch,oex_sh,t1,.2775387167930603
ARG,2017,pon,pch,oex_sh,t10,.2737082839012146
ARG,2017,pon,pch,oex_sh,tot,.2491810619831085
ARG,2017,pon,pch,wmbe_sh,b50,.4583958685398102
ARG,2017,pon,pch,wmbe_sh,m40,.6453399062156677
ARG,2017,pon,pch,wmbe_sh,t1,.7117626070976257
ARG,2017,pon,pch,wmbe_sh,t10,.6994515061378479
ARG,2017,pon,pch,wmbe_sh,tot,.631156325340271
ARG,2018,pon,pch,edu_sh,b50,.1308482438325882
ARG,2018,pon,pch,edu_sh,m40,.0417224876582623
ARG,2018,pon,pch,edu_sh,t1,.0042103012092412
ARG,2018,pon,pch,edu_sh,t10,.0113019132986665
ARG,2018,pon,pch,edu_sh,tot,.046150304377079
ARG,2018,pon,pch,hea_sh,b50,.1782078593969345
ARG,2018,pon,pch,hea_sh,m40,.0482050143182278
ARG,2018,pon,pch,hea_sh,t1,.0030509165953845
ARG,2018,pon,pch,hea_sh,t10,.0100405905395746
ARG,2018,pon,pch,hea_sh,tot,.0570740550756454
ARG,2018,pon,pch,mbe_sh,b50,.0311989188194275
ARG,2018,pon,pch,mbe_sh,m40,.0079495264217257
ARG,2018,pon,pch,mbe_sh,t1,.0003363267169334
ARG,2018,pon,pch,mbe_sh,t10,.0016633453778923
ARG,2018,pon,pch,mbe_sh,tot,.0097449328750372
ARG,2018,pon,pch,oex_sh,b50,.1833085417747498
ARG,2018,pon,pch,oex_sh,m40,.2432941794395447
ARG,2018,pon,pch,oex_sh,t1,.2654184401035309
ARG,2018,pon,pch,oex_sh,t10,.2616510689258575
ARG,2018,pon,pch,oex_sh,tot,.2394919246435165
ARG,2018,pon,pch,wmbe_sh,b50,.4764362573623657
ARG,2018,pon,pch,wmbe_sh,m40,.6588287353515625
ARG,2018,pon,pch,wmbe_sh,t1,.7269840836524963
ARG,2018,pon,pch,wmbe_sh,t10,.7153431177139282
ARG,2018,pon,pch,wmbe_sh,tot,.6475387215614319
ARG,2019,pon,pch,edu_sh,b50,.1438330858945847
ARG,2019,pon,pch,edu_sh,m40,.0428909920156002
ARG,2019,pon,pch,edu_sh,t1,.0038634543307126
ARG,2019,pon,pch,edu_sh,t10,.0110906334593892
ARG,2019,pon,pch,edu_sh,tot,.047001525759697
ARG,2019,pon,pch,hea_sh,b50,.2021546810865402
ARG,2019,pon,pch,hea_sh,m40,.0506319142878056
ARG,2019,pon,pch,hea_sh,t1,.0029935538768768
ARG,2019,pon,pch,hea_sh,t10,.0103627862408757
ARG,2019,pon,pch,hea_sh,tot,.0598438829183578
ARG,2019,pon,pch,mbe_sh,b50,.0394436381757259
ARG,2019,pon,pch,mbe_sh,m40,.0097512165084481
ARG,2019,pon,pch,mbe_sh,t1,.0000878774517332
ARG,2019,pon,pch,mbe_sh,t10,.0011613451642916
ARG,2019,pon,pch,mbe_sh,tot,.0112717263400555
ARG,2019,pon,pch,oex_sh,b50,.1658790707588196
ARG,2019,pon,pch,oex_sh,m40,.2326137721538544
ARG,2019,pon,pch,oex_sh,t1,.2548535168170929
ARG,2019,pon,pch,oex_sh,t10,.2511078119277954
ARG,2019,pon,pch,oex_sh,tot,.2288655638694763
ARG,2019,pon,pch,wmbe_sh,b50,.4486892819404602
ARG,2019,pon,pch,wmbe_sh,m40,.6641121506690979
ARG,2019,pon,pch,wmbe_sh,t1,.7382015585899353
ARG,2019,pon,pch,wmbe_sh,t10,.7262774109840393
ARG,2019,pon,pch,wmbe_sh,tot,.6530172824859619
ARG,2020,pon,pch,edu_sh,b50,.1517004668712616
ARG,2020,pon,pch,edu_sh,m40,.0434253364801407
ARG,2020,pon,pch,edu_sh,t1,.0037075425498188
ARG,2020,pon,pch,edu_sh,t10,.0109409894794226
ARG,2020,pon,pch,edu_sh,tot,.0474444665014744
ARG,2020,pon,pch,hea_sh,b50,.2098831087350845
ARG,2020,pon,pch,hea_sh,m40,.0507997199892998
